Year,Season,EPU,volume_1m2,SmCalanoida,LgCalanoida,Bryozoa,Chaetognatha,Cirripedia,Cnidaria,Cyclopoida,Decapoda,Polychaeta,Diplostraca,Echinodermata,Euphausiacea,Gammaridea,Hyperiidea,Mollusca,Mysidacea,Ostracoda,Protozoa,Thecosomata,Tunicata
2009,2,4,70.97285714,96650.78286,799387.6271,0,873.3833333,2567.641905,1651.107619,16558.0881,489.4728571,140.8652381,252.5285714,6617.830952,9050.232857,45.78095238,7235.43381,1692.796667,0,0,0,1657.538095,25207.78952
2010,2,4,40.49777778,196576.6656,279105.1494,0,168.0722222,21548.65889,2380.013889,35697.09944,490.5127778,1728.757778,4690.987222,4691.482222,16239.21722,0,814.965,374.2066667,0,160.13,0,99.77055556,108380.3428
2011,2,4,63.152,93252.826,752514.4533,329.0753333,759.0226667,24392.14533,846.818,46758.97067,60.774,2551.752,560.15,1872.218,22229.214,0,43123.75733,985.388,0,64.28933333,97.23333333,656.3126667,97083.412
2012,2,4,38.4525,250654.8975,824517.76,0,911.2475,8212.0025,1238.925,17302.025,0,5207.0075,0,12208.9875,18946.41,0,1996.015,13717.9575,0,0,0,13717.9575,18290.8125
2013,2,4,45.45428571,464496.4857,354910.1343,362.4128571,90.60285714,32092.37,658.0342857,239879.8929,612.9071429,3023.16,0,13472.55429,3593.4,0,2819.785714,1585.047143,0,90.60285714,0,1585.047143,6473.137143
2014,2,4,25.8225,221317.6908,500882.3708,441.4833333,2074.658333,3802.398333,41107.41083,58149.23667,182.5666667,2789.175833,38.2825,20846.90583,17499.59583,0,1430.094167,16843.385,29.05,2415.306667,0,16275.5775,290504.1483
2015,2,4,66.228125,315831.2681,875926.8469,308.698125,3277.7425,30113.81,15287.005,51270.89563,294.233125,3133.93,259.73875,35947.58563,20330.53063,0,1953.33,7315.915,0,406.770625,369.703125,6239.800625,192049.3444
2016,2,4,30.4284,302952.9868,565797.4212,13.9556,3577.5584,551.358,4760.1184,10139.5084,1425.8884,3661.264,5050.288,938.2808,7469.9136,1820.7632,7308.83,52620.906,70.336,2548.1484,0,50328.6316,23051.764
2017,2,4,41.04142857,196017.0986,650489.3021,506.3435714,4372.683571,10460.58714,53748.22071,25999.03143,202.5971429,1286.135714,1559.661429,3442.456429,16678.15214,0,1534.229286,4646.138571,0,1673.082143,0,2549.945,57350.11214
2018,2,4,23.04,301683.35,240231.6275,2081.0175,4696.85,2261.95,24317.8325,54318.2875,1899.0875,827.925,0,836.505,11011.865,0,21721.075,6773.265,0,416.2025,26854.0425,4470.4225,2537.115
2019,2,4,30.67090909,79120.24182,386467.6455,0,4515.606364,1235.128182,2279.143636,9728.133636,88.25454545,33.31090909,0,130.5445455,9611.887273,0,7078.911818,5588.034545,0,455.3236364,1132.577273,4527.213636,42486.57182
2020,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,2,4,15.42363636,56667.24182,130241.6309,197.52,1092.448182,3578.415455,83475.99,17550.56364,882.43,603.5445455,790.4154545,7784.368182,7602.69,0,1514.220909,6955.023636,0,595.6490909,101.2618182,5501.29,60814.89636
2022,2,4,33.80611111,436515.0422,451446.6367,463.145,800.7022222,4848.947778,33049.41667,34776.46,1060.175556,2924.061667,194.6466667,433.5261111,8487.256667,538.9894444,3767.973889,2977.836111,0,1300.876667,0,1422.513333,6365.299444
1977,3,1,26.26473684,126375.0274,77898.77193,17.22754386,18778.11632,8.613859649,830.492807,10622.25825,4129.80386,1181.729298,336569.5563,0,472.88,88.51350877,11851.22281,5232.998596,77.0845614,2160.457719,48.59842105,4514.673509,23279.30491
1978,3,1,25.71945946,262077.9647,111068.5904,49.0022973,27344.35432,100.1637838,1663.118108,9977.033649,6407.213243,634.3812162,380097.3501,0,800.2618919,505.2509459,12069.36014,6341.992703,60.79189189,274.8059459,17.27608108,2735.408649,31052.27135
1979,3,1,21.7081746,158790.6989,99496.76827,63.49866142,23062.19378,414.5293701,3339.496299,11274.69528,6506.08,743.3037795,489451.5962,479.7948031,1853.614409,300.8207874,2340.030236,13904.28874,157.5554331,91.54598425,1439.822835,12721.87362,101323.8297
1980,3,1,21.04411765,201650.2191,102811.4363,0,9590.792794,226.7945588,4037.200735,12130.28853,7083.243088,421.9786765,348139.0472,4.324852941,996.8758824,154.1229412,1641.600147,5663.946912,35.70573529,1305.277794,293.8194118,1739.945588,83528.46441
1981,3,1,24.672,238841.9756,84163.22583,0,22586.27677,138.6910417,8973.668854,17500.30948,7295.037604,2039.216563,328561.4947,169.9189583,1182.772813,257.2615625,5244.75875,6454.883438,476.2134375,272.3414583,264.0340625,3949.6225,66077.51906
1982,3,1,24.21123077,258830.4027,98863.31379,85.53409091,29049.34091,12.69893939,2608.017424,19704.57985,8048.919394,617.4316667,264666.0274,83.07666667,800.9418182,203.3074242,4210.603636,11083.10242,5.003939394,0,11.72863636,4132.793485,94004.52242
1983,3,1,25.10561224,136926.6845,41275.92673,0,8379.122991,240.2848598,639.3707477,3066.078224,4737.747103,185.2705607,310567.7749,2370.313364,276.3245794,350.0007477,6698.368224,74840.80514,64.26074766,55.93074766,989.6713084,53619.62308,54335.67785
1984,3,1,23.38226415,226169.4001,62912.54452,0,11186.66131,231.6994643,1675.016607,8803.024881,5284.227917,875.4801786,377774.3746,659.0563095,1169.091369,269.2960714,1430.300893,3303.732202,179.1225595,2509.462083,351.1329762,2469.124702,50466.81875
1985,3,1,23.78923077,300678.2164,105708.8337,0,16121.86936,260.7829487,539.9079487,10167.39821,4588.161282,1438.697436,202299.6679,856.6582051,590.8067949,354.3692308,10440.63513,10403.29513,32.99461538,515.2308974,2245.280769,9467.582436,24047.82256
1986,3,1,18.06294118,213015.0786,87194.73804,0,18478.82379,8.500522876,2556.414052,7124.059804,5174.126275,116.3475817,35006.47719,8650.58085,354.4420915,102.9182353,10950.19575,14368.80065,1.957647059,39.87065359,479.8435294,11155.36464,43104.5119
1987,3,1,21.86322314,153667.4883,172670.8326,9.14677686,11674.16116,124.3956198,3486.221736,10018.47488,2425.396033,138.1204959,205810.2264,4002.877851,458.3701653,283.151157,34861.36645,9111.074876,15.66471074,126.3000826,1108.165289,8310.812562,94185.79107
1988,3,1,30.76057143,499965.5827,268161.8797,0,22560.22429,31.56171429,492.4831429,9752.605286,2000.353429,130.4404286,28850.17771,188.2021429,753.4684286,359.5057143,12941.681,7932.679714,187.1091429,3679.044571,227.0875714,7023.415571,3933.941143
1989,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,3,1,15.219,417215.478,19817.834,402.636,5160.088,0,10499.974,23331.441,7273.553,639.982,282632.116,8441.347,265.381,886.06,2191.958,1794.641,0,0,0,355.469,31736.464
1992,3,1,26.84727273,546103.2785,86599.04182,0,20835.13273,98.1969697,11787.62848,39634.21242,4406.717879,457.3972727,48474.6,572.1975758,757.3830303,126.3842424,17023.46909,4700.134848,22.39727273,85.67212121,291.7893939,3203.765455,23571.43636
1993,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,3,1,31.87714286,45505.60857,394385.9686,86.31714286,32172.06714,0,0,1729.895714,307.4571429,288.6085714,0,0,0,407.1928571,15284.63429,4168.018571,0,0,0,4168.018571,0
1996,3,1,28.96884615,602027.4846,145247.0881,73.90153846,14385.655,0,1274.646923,39157.53462,2215.386538,936.0969231,314875.3227,1344.823846,1843.827308,310.6261538,7134.387692,53365.80462,0,0,852.1069231,48988.40731,43390.74615
1997,3,1,28.88318182,632662.8441,89818.12773,1106.691818,20603.12227,64.08181818,10218.06591,364917.9282,2631.874091,2572.704091,111774.8105,294.6877273,1455.020909,875.6681818,27107.83818,13448.84818,152.7309091,0,169.5668182,2838.970909,413393.585
1998,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999,3,1,17.84555556,123896.4994,58523.05889,264.6344444,27892.72167,0,38800.06056,33920.39667,811.0183333,225.2022222,223784.7372,504.2683333,3149.638333,461.0094444,22589.74889,8155.925556,0,129.425,1925.837778,2251.833889,18804.24944
2000,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002,3,1,25.79787234,302985.6572,172539.4828,1123.860851,13091.62745,249.1038298,8606.968085,46071.35681,7311.95766,1157.408511,667505.9143,5199.622766,1853.432128,136.3597872,29843.19511,4125.500851,0,384.0697872,567.6261702,2372.734255,94023.10298
2003,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2004,3,1,24.78488889,103830.7818,154975.8573,42.00533333,28871.91978,15.76911111,16803.76156,22430.91956,5220.013556,402.762,38114.18844,114841.5173,844.7737778,325.5508889,34686.38667,4123.392,123.426,872.9346667,560.0666667,3190.972444,50354.74067
2005,3,1,29.6652381,30738.09857,257735.0238,282.1752381,20073.19238,0,3340.451429,14094.93619,885.16,362.7509524,65974.20048,212.7904762,3952.498095,109.3190476,35376.54333,1528.858571,0,0,1784.037143,356.7433333,48778.6919
2006,3,1,25.22534483,133732.0402,143362.17,334.9605172,32362.09845,0,5600.808621,52377.85362,11846.59879,717.2681034,326066.8252,100963.9359,1733.41069,90.12844828,25847.13397,46259.80845,6.378965517,4410.142931,6543.163103,45153.03983,163344.2093
2007,3,1,24.421875,188409.8469,107604.5004,134.6075,16633.10125,93.63270833,3254.439167,17752.75083,3746.0675,231.685,367527.9556,16262.65979,2044.804375,123.0883333,16334.71646,12570.10188,92.73625,12.65229167,910.0289583,10859.56667,57215.60354
2008,3,1,30.02078431,302081.3551,167107.271,390.6235294,24888.86941,113.0884314,33842.35451,54996.13294,9795.557647,3681.81098,329596.9822,9722.968627,1362.353922,305.422549,23611.25471,16048.88725,13.6845098,773.7429412,3520.595882,13511.25196,163718.9753
2009,3,1,22.89133333,101152.864,86688.77156,691.8291111,32995.35356,28.87022222,5129.326889,19448.20422,5024.414667,345.8404444,518033.3387,34558.94378,2762.194,581.5415556,13660.19533,58945.15533,58.05311111,1668.792,1972.837556,52926.43978,130465.944
2010,3,1,21.355,52710.235,86387.86,0,9554,0,7212.78,18813.535,1391.98,1012.285,1687.14,1349.71,4576.41,0,30411.48,3901.555,0,1012.285,9110.55,2699.425,107566.215
2011,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,3,1,20.42408163,179717.2765,115713.4127,1113.068163,32718.43837,111.9138776,1491.161633,47210.14163,10681.9398,840.2267347,1503582.948,9351.694082,1820.092857,1116.333673,60310.81776,20823.18449,174.3506122,5498.758776,4245.111633,13536.96265,55397.4451
2013,3,1,30.42375,302160.2675,254739.51,0,22421.5225,0,4155.0175,170461.0238,4281.5225,105.39375,1639941.248,7314.7475,1083.07,427.74375,33299.2575,2489.84875,105.39375,101.02625,8646.0075,1911.8,120844.5625
2014,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,3,1,18.21102041,243725.7388,55663.72612,549.4883673,10936.55,89.06897959,3554.008367,22629.06122,8698.840204,1101.787959,339371.6261,193.9934694,2758.32898,505.5189796,3120.361837,6346.460408,437.6710204,795.9706122,837.1455102,1061.805306,81921.73755
2017,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,3,1,27.127,391089.2876,94013.336,505.9554,46111.5526,13.1392,17788.2846,66465.1722,10380.5678,1221.3084,880601.6656,372024.2078,2057.9998,0,12089.5134,30428.4238,111.177,0,567.6886,18028.409,295954.4796
2019,3,1,28.03702128,223325.3979,132607.8706,428.6223404,42633.86979,308.0057447,9680.177447,106123.3483,23210.04809,2959.421277,762856.8923,5347.784043,2514.526596,14.41531915,18409.08979,30939.81681,0,2262.319362,4493.297447,18639.45915,175171.0036
2020,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,1,29.72677419,141248.3697,53580.02581,433.0341935,58617.94548,705.9522581,24838.95129,37332.26355,3827.710968,2307.965161,162566.8123,8141.354839,1892.872903,45.79419355,20026.14806,10825.26935,0,64.76419355,0,2417.554516,196050.1861
2022,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977,3,2,30.35,232736.2391,201698.3096,0,60883.92478,0,5109.55913,1698.983478,3863.605652,128.7047826,18524.27304,0,5834.667391,3659.63913,993.8143478,203.726087,172.8886957,0,6215.286087,0,294.6143478
1978,3,2,27.13741935,311443.3023,89252.99194,0,50905.2071,0,27677.21355,2270.724839,12649.8671,1749.131613,7305.533871,0,4060.022903,10656.14161,4119.535161,3009.439032,922.8122581,225.3712903,0,2210.315484,944.0009677
1979,3,2,35.8475,437782.3789,188558.708,0,62011.98,208.5325,2240.1075,7744.108409,6582.7275,1741.822955,39180.20773,213.9,1865.681136,3500.074773,3713.034318,18257.01909,1037.215682,0,173.3479545,14654.50977,3724.675
1980,3,2,23.34464286,189342.835,161934.3736,0,32284.51143,696.4121429,9172.156429,11759.00857,2867.232857,1244.246786,107931.8468,191.8832143,6957.137857,376.9228571,520.6303571,1306.281071,158.8092857,0,2874.158571,356.5703571,5395.188214
1981,3,2,28.9587234,513157.1379,146323.5464,32.94106383,31922.50426,2996.580851,8430.315532,3155.07,5946.959362,936.4861702,6915.44766,25.85829787,3709.624043,1488.865957,2328.541489,9980.584894,362.7804255,0,2906.650851,5760.337021,8367.907234
1982,3,2,11.17973684,220797.2016,24724.055,0,28432.88026,75.34763158,733.4963158,9395.221842,6505.789474,867.9747368,2147.199474,0,1698.103421,5508.278158,7133.981579,14145,415.7105263,81.46552632,378.7784211,11912.81763,1537.166316
1983,3,2,18.85214286,555050.3524,196429.3764,0,18019.18881,509.7233333,353.222381,1555.48,4165.060952,1180.500476,1580.006429,0,7692.316905,9808.835,163.8407143,4389.234286,2957.660476,0,861.0911905,3901.507619,0
1984,3,2,26.39460526,492956.9878,116249.6121,0,28512.28105,37.38868421,1948.353947,1346.773947,5648.549079,45.61289474,3443.63,1.208289474,2311.235921,9157.183684,227.1553947,411.4465789,11011.48947,11.21868421,107.1598684,84.79328947,5954.252368
1985,3,2,15.96765957,464098.6698,148328.9273,0,15755.96729,0,656.928125,1127.869792,9924.927083,633.6804167,675.22375,0.200208333,25087.37333,4557.527708,244.2245833,2293.993958,1508.521667,0,0.695833333,2029.408542,3286.817917
1986,3,2,19.01227273,674641.9985,117289.9114,0,9168.932879,118.6284848,53.27833333,1261.727121,4648.429394,1392.816515,4932.302879,319.1657576,2720.397121,18384.74894,2158.500758,2210.574091,1459.232879,12.47878788,125.2506061,740.5922727,9708.403939
1987,3,2,25.45268293,243921.0288,374796.5929,0,33099.22122,41.99268293,38.97073171,440.6358537,2777.20878,157.6765854,31.92560976,0,1204.762927,9339.932195,3040.118537,77.46,375.9592683,0,214.7714634,76.28,0
1988,3,2,34.60682927,357799.4602,392980.4602,0,23261.98488,87.11073171,33.71926829,506.372439,3089.729268,162.9917073,258.7253659,0,844.6168293,38676.80805,7445.883659,362.3385366,1226.434146,17.88731707,0,352.9956098,2203.89122
1989,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,3,2,29.69928571,386928.7007,147204.5921,49.43357143,44856.715,0,925.7,16221.72786,1742.829286,544.1142857,506.34,75.84714286,2932.127143,1995.600714,3885.354286,8797.755,4150.11,748.2964286,339.8207143,8605.538571,2837.888571
1992,3,2,29.00392857,475290.7739,125684.9025,264.32,40631.35214,0,11074.32286,22824.58107,4827.294286,2374.58,443.3307143,1951.455357,1028.070357,2269.9075,11260.30393,17545.56393,708.1185714,67.2,5393.3075,7023.473571,5515.787143
1993,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,3,2,27.16730769,690078.6373,279600.7942,227.7611538,40810.59692,0,1544.1,6367.431923,7407.169615,1736.631923,391.7303846,0,2377.293846,4948.456923,10807.26269,507.4784615,133.3430769,0,162.4261538,219.3430769,1059.415385
1996,3,2,23.69432432,814819.8895,112236.6957,337.37,12767.24297,2295.56027,11524.39703,19319.94486,3509.049459,1043.056216,14416.12486,90.70621622,12603.42405,1558.404865,1493.990541,5178.403784,291.7956757,0,204.3318919,5019.662162,20479.88703
1997,3,2,36.89263158,690355.3505,68530.30895,246.2065789,38067.56237,136.9197368,18246.22684,33789.43921,8468.420263,1976.635,29424.16895,124.5678947,8584.293684,3626.271053,26403.77789,46098.66211,78.05789474,932.9836842,335.2055263,45591.99737,54526.81053
1998,3,2,29.37518519,574428.4519,49500.86556,1097.747037,10817.63185,31.77962963,38407.80037,19233.64407,14019.82593,626.1181481,2367.532963,29104.67407,3697.314444,985.3444444,2214.049259,2959.37,246.4022222,5210.277778,1788.631481,1508.90037,56866.87185
1999,3,2,26.334,643032.5563,47800.651,139.6216667,16449.30533,4.439666667,13338.92767,25633.82833,4211.784667,244.634,113.118,2.498666667,1142.746333,19126.40033,25383.51467,1284.031,491.323,13.87666667,253.529,495.3626667,89180.092
2000,3,2,23.50666667,418568.664,34829.673,718.6343333,38969.236,10.69033333,329117.603,38252.99733,9205.644,3505.220333,4711.365,826.8423333,4646.968667,849.8313333,1300.783333,3283.008333,3456.539,288.1406667,1613.781,903.287,61284.342
2001,3,2,25.05965517,533071.5855,90294.40241,335.35,55114.23276,136.1344828,2570.865172,9232.268276,8257.053103,673.5917241,60.59724138,26.29586207,911.42,721.4844828,15947.3669,5610.581034,508.2468966,69.25482759,25.10068966,277.3513793,11087.83621
2002,3,2,26.19085714,537416.1546,61751.30286,1330.633143,35021.78514,0,1984.696857,16593.19371,8787.531429,1934.431714,4742.314,880.896,8759.506571,1608.453714,5229.905429,2754.489143,7405.081143,661.0365714,847.0397143,929.808,71518.942
2003,3,2,34.48,504852.9543,148305.8121,83.2925,24237.97786,0,3806.344286,6467.1575,7446.805357,609.6478571,8879.585357,59.83714286,10333.37536,5641.040357,3000.491786,4597.935714,9950.698214,0,0,250.0082143,77232.70393
2004,3,2,47.22142857,534228.812,573134.6186,1270.977429,64218.41857,41.83142857,35031.76886,82509.49714,4593.71,2295.085714,5913.411143,70.85,7202.984,5174.740571,8961.622286,2187.411429,2584.733143,4945.398857,5459.175429,618.374,18687.896
2005,3,2,29.27606061,291900.2261,226370.9015,80.14121212,34322.90061,0,2937.308788,3937.715455,5081.322424,1381.45,378.570303,40.7469697,2356.270909,4402.409394,9100.642121,3880.803939,8304.251515,23.46484848,48.06121212,122.3751515,38990.27394
2006,3,2,29.23878788,1140437.774,121092.6276,165.9560606,12487.13939,10.49333333,4109.493333,20526.39879,2706.354242,495.9442424,778.2515152,1653.532424,5134.706061,3575.176667,11003.22727,7594.292424,7075.894545,125.52,438.5618182,464.1145455,40411.85727
2007,3,2,17.15676471,282810.1897,43109.60647,78.11117647,17779.65588,50.29058824,1301.898529,1132.260294,3500.880882,657.6488235,4789.420588,2414.293235,13580.64794,4682.249412,7215.228824,1308.392941,2877.996765,94.22558824,35.10647059,0,1154.634118
2008,3,2,37.7653125,603403.0322,54453.89313,112.3678125,15721.09156,7.0059375,11619.95156,3709.293438,3643.678438,539.3878125,9539.085938,6146.49625,2916.2375,8317.8875,3340.064688,1189.374688,4883.18,47.3159375,335.48625,339.85,166156.9963
2009,3,2,39.53028571,443105.0149,341828.7254,26.89571429,19615.992,22.66657143,56.31485714,4302.384857,792.8494286,51.18914286,293.5231429,32.21942857,2622.309714,45431.64743,1118.366286,280.2968571,1668.874857,13.44771429,57.90828571,152.8694286,26668.55314
2010,3,2,26.1953125,578881.9922,26608.17906,89.62875,32860.88813,0,1528.913125,3751.5775,4647.069688,377.141875,29.819375,356.518125,1318.250938,501.604375,1908.427188,1965.795313,3422.048125,3.6796875,5.1184375,243.0884375,83349.72813
2011,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,3,2,26.93875,571326.7009,26618.7375,1007.354375,48225.75656,0,3839.45625,20858.69125,5132.217813,839.10375,2147.583125,10144.63156,1743.905,2006.541875,16212.78625,7000.47625,42342.03156,148.0490625,2063.832188,5214.625,31167.8125
2013,3,2,33.27233333,365758.567,29950.23767,31.023,23292.31467,86.31266667,2964.089,4652.968,2318.876333,125.374,142.556,24.18933333,490.0546667,30015.47733,1440.770667,1043.019333,2345.656,186.4973333,38.59933333,379.1036667,162581.8233
2014,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,3,2,26.08516129,896617.7732,40978.95,1350.132258,24071.25484,1345.244839,12289.77,17312.42935,6290.356452,1956.723548,23228.42355,1826.632903,4282.543226,0,526.2096774,5374.363226,7599.724194,30.89322581,0,607.3812903,12276.99774
2017,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,3,2,25.98733333,375670.776,25763.18267,572.1933333,70828.52067,0,60184.77667,17497.92267,2909.570667,1247.454667,23786.504,349.3766667,2218.344667,1291.563333,16048.874,5193.762,7818.899333,379.5113333,1214.436667,0,154933.108
2019,3,2,22.26607143,517843.6868,39969.26464,554.7417857,48281.20643,678.0685714,8524.13,32100.95,4074.070357,2627.285714,6504.827857,481.8514286,5842.809286,390.3657143,7795.638214,10369.60857,14842.34071,2112.3875,6390.356786,675.4682143,55400.66571
2020,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,2,42.53605263,237193.9305,42656.46789,1699.748947,9370.495526,4309.719737,21587.58579,29567.45211,4078.867368,5136.389737,34581.10816,949.4536842,9451.105526,500.8165789,1145.544474,26570.46947,788.7189474,1595.859474,541.2144737,22242.26184,328441.8671
2022,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977,3,3,90.01035714,233242.1793,1432833.793,0,951.5714286,0,0,1268.758214,0,472.9935714,13710.76893,0,8936.876429,43.805,12722.71857,43.805,0,0,0,0,0
1978,3,3,61.86714286,214824.2671,785998.1755,0,919.3152381,0,0,876.1016667,70.61880952,0,40994.53048,0,4576.275714,0,4019.999524,1894.64619,21.65309524,0,0,1894.64619,0
1979,3,3,71.17102564,423598.8621,860398.3526,0,2856.115385,0,4736.975897,10958.08077,611.4923077,694.4141026,16334.36385,632.8071795,4118.802564,0,5898.371026,14512.20282,0,0,43.96102564,14027.86538,526.4746154
1980,3,3,79.61205882,399037.0229,1333778.908,0,1215.994412,141.26,8428.463235,20651.57382,600.6194118,1232.172647,62205.49471,1105.937353,32109.04676,0,1177.652059,3177.054706,661.6302941,0,248.6205882,250.2670588,12329.29147
1981,3,3,62.4975,519149.88,568661.8625,0,0,0,301.325,1300.75125,1013.595,87.13625,3086.8025,0,1825.9,719.6725,269.45625,704.41875,0,0,0,110.73875,1115.15625
1982,3,3,58.82631579,622952.5542,1499523.231,0,716.2268421,148.8894737,0,14434.23368,471.4331579,160.16,22307.75474,283.0473684,6609.716842,869.8994737,22253.52947,24900.53526,0,0,573.14,24824.11684,443.6984211
1983,3,3,54.25444444,663758.3456,528876.4389,0,0,0,0,1083.807778,1159.061111,163.2588889,7098.161111,0,2775.263333,264.6222222,167.5244444,0,0,0,163.2588889,0,200.1011111
1984,3,3,22.51,389226.625,180769.1975,0,1512.666667,0,0,1238.708333,327.9041667,0,0,0,759.4183333,0,0,102.7566667,0,0,297.3983333,0,2192.949167
1985,3,3,32.76722222,159478.1644,368865.8311,0,104.5477778,0,42.29111111,533.3972222,254.5772222,27.04944444,4899.598889,171.8722222,8756.827222,167.6938889,318.5238889,615.7188889,0,0,1531.062222,508.2288889,142.0655556
1986,3,3,97.28,16782.3,170529.9,0,0,0,0,0,0,0,0,0,0,69294.69,0,0,0,0,0,0,0
1987,3,3,13.25,132238.41,116980.13,0,0,0,0,0,0,0,0,2825.61,565.12,0,5086.09,0,0,0,0,0,0
1988,3,3,8.24,76248.66,60867.09,0,0,0,0,0,219.74,0,0,659.21,0,659.21,0,0,0,0,0,0,0
1989,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,3,3,50.68363636,322528.6445,690354.6873,216.5072727,1045.59,0,24225.57818,14406.61545,129.3763636,1659.994545,285.3790909,1652.19,3104.810909,99.9,4537.625455,10071.28455,216.5072727,0,786.2318182,8672.789091,866.03
1992,3,3,67.30068966,323752.5683,753746.9307,0,1550.693448,0,17447.4631,34313.48379,399.1255172,1133.399655,436.1331034,1226.055172,3462.922759,71.14689655,23565.85138,5230.69069,32.18103448,2022.533793,414.6951724,4459.092759,913.2648276
1993,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
